gvkey,execid,datadate,fyear,FamaFrench_Ind12,FamaFrench_Ind48,press_career_educ,CEOpos_NumJobs_NumInd,credentials_experiences,revenue_residual,high_optimism,low_optimism,insider,size_LogTotalAsset,size_NumEmp,num_seg,entropy,rnd,Num_RRCP_Provisions,fortune_mac_ranking,firm_prestige,salegr,revenue_fitted,l_totalcomp,l_currcomp,wealth,tot_yr_comp,Prof_CEO_Dummy,tot_yr_comp_net,age,gender,tenure,l_tenure,capital_exp,leverage,cash,dividend_payout,cash_flow,StockReturn_SD,CashFlow_SD,roa,adj_roa,oroa,adj_oroa,oros,adj_oros,roe,adj_roe,annual_StockReturn,Tobin_Q,Tobin_Qf
"008357","44237",31dec2013,2013,"Oil, Gas, and Coal Extraction and Products","Petroleum and Natural Gas",,.142274,,-.0827227,,,,7.336127,3.395,,,0,,,,.1278314,.30767,,6.340359,4182.489,567,.0004458,567,54,"MALE",456,6.124683,.1014135,.4259837,.0968812,0,.104947,,.0267106,.0176021,-.0255982,.0176021,-.025629,.0309035,-.064531,.0275778,-.015951,-.5523329,1.201419,1.201419
"008358","23195",30jun2013,2013,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing","Construction Materials",,,,-.0710589,0,1,,9.43675,58.151,4,,.0312402,,,,-.0103851,.37467,16.36817,7.149446,123056.6,40622.71,.0001601,30758.6,63,"MALE",4382,8.385489,.0212023,.2256446,.1420482,.0202763,.1021191,.0225877,.02015329,.0756267,.0286446,.0756267,.0221763,.0728679,.017617,.0665929,.036187,.2759264,2.065569,1.669874
"008363","42610",,2013,"Finance","Trading",,-.4407238,,,,,,7.981221,.326,,,0,,,,.0229714,,,7.025538,34192.33,10026.05,.0011944,7159.035,60,"MALE",761,6.635947,0,.478719,.0200574,.0143011,,.0257527,,-.0100786,-.0259137,-.0067168,-.0304002,-.0668386,-.2278532,-.0111408,-.0425742,.1072606,1.255399,1.255399
"008386","49967",31dec2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Construction Materials",,-.9253097,,-.0558685,,,,5.16013,2.387,3,,0,,,,.9045681,.22386,,5.969592,13772.21,5782.831,.0043658,770.968,45,"MALE",1794,7.49276,.0497684,.3157526,.0001952,0,.1799044,.0257527,.09190577,.1380126,.0910305,.1380126,.0845622,.040408,-.0148428,.0786309,.048225,.42688,2.271635,2.271635
"008402","27162",31may2014,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Business Services",,-.8180981,,.0521197,0,1,1,8.759371,12.7,1,0,0,,,,.0302507,.51529,15.60841,6.739336,18870,11086.15,.0000542,7571.058,54,"MALE",1339,7.200425,.0132023,0,.0865293,.0801557,.1149903,.0213497,.00576194,.0985071,.055409,.0985071,.0541994,.2491167,.1866539,.0420494,.0087416,.197439,3.304735,3.052861
"008440","09173",31dec2013,2013,"Oil, Gas, and Coal Extraction and Products","Petroleum and Natural Gas",,-.681234,,.2600844,0,,1,7.826877,.144,1,0,0,,,,.0474124,.63953,,7.025538,6844.4,2547.367,.0002519,3501.647,62,"MALE",975,6.883462,.2011111,.5109516,.0093631,0,.1005944,,.02126093,-.0570662,-.1002666,-.0570662,-.1002973,-.3313846,-.4268191,-.2331468,-.2766756,-.5219012,.9178696,.9178696
"008446","28166",31jan2014,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Retail",,3.899487,,.1356941,,,1,9.375939,117,1,0,0,,,,-.0954156,.58432,14.6879,6.697782,1487.86,810.606,.0000371,810.606,66,"MALE",298,5.700444,.0805864,.4746208,.128379,0,-.0666893,,.06166246,-.1176172,-.1822201,-.1176172,-.1849487,-.1170419,-.1523387,-.769729,-.8188868,-.2918032,.9461986,.8628279
"008455","27917",,2013,"Utilities","Utilities",,-.0756117,,,,,,10.74201,18.108,,,0,,,,-.0061393,,16.11466,7.002016,10023.7,4305.957,3.26e-06,4343.029,56,"MALE",775,6.654152,.0910526,.4671091,.0256166,.0198448,.0494823,.0257527,.00591155,.0243844,-.0021083,.0244277,-.0021164,.0949181,.0135136,.0595792,.0070425,.2110162,1.048215,1.048215
"008457","33336",,2013,"Finance","Trading",,-.5243865,,,,,,7.907866,.61,,,0,,,,.0047584,,,6.802395,9133.561,1741.232,.0004019,1422.731,61,"MALE",572,6.350886,0,.6005523,.0125911,.0177721,,.0257527,,-.0072538,-.0230889,.0131903,-.0104931,.079961,-.0810536,.0276647,-.0037687,.3520747,1.222614,1.222614
"008463","18547",31dec2013,2013,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing","Machinery",,.5923491,,-.0997756,0,1,,9.371038,28.6,5,,.0168189,,,,.2608767,.31463,16.27466,7.068087,123366.4,77347.16,.0000515,71294.07,57,"MALE",4747,8.465479,.0144763,.2175794,.0225746,.0169033,.070074,.0257527,.02811334,.0457112,-.0147914,.0457112,-.0147914,.0717676,.0032114,.0350194,-.008368,-.070837,1.736824,1.736824
"008475","33618",31jan2014,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Retail",,.2948502,,-.0998241,,,1,7.381179,18.914,1,-5.96e-08,0,,,,-.0150497,.30956,,6.721426,7268.036,1504.605,.0002414,411.9368,49,"MALE",1957,7.579679,.0336236,.1255076,.020823,0,.0532501,.0336342,.00724375,.0043931,-.0602099,.004276,-.0630555,.0033219,-.0319748,.0108079,-.0383498,-.1911038,1.060891,1.054264
"008479","18812",31dec2013,2013,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys","Beer & Liquor",,.7794361,,-.2420883,0,1,1,11.25775,274,,,.0100128,,,,.0119131,.43802,16.39511,7.377759,92662.4,76386.86,.0000138,43519.48,58,"FEMALE",2648,7.881938,.0360748,.3825473,.1249129,.0445417,.120318,.0257527,.02989426,.0869924,0,.0869924,0,.1014831,-.0333924,.0531482,.0187378,.2192156,2.246332,2.246332
"008530","30886",31dec2013,2013,"Healthcare, Medical Equipment, and Drugs","Pharmaceutical Products",,.0612524,,.1485254,0,,1,12.05584,77.7,,,.1294587,,,,-.0430096,.70906,16.69108,7.48226,100803.2,36278.03,.0000188,33713.88,59,"MALE",1122,7.023759,.0070075,.2120208,.188308,.0378208,.1033695,.0257527,.01524506,.066124,.0164375,.1278493,.0781629,.426547,.3383865,.1122594,.091315,.0165176,1.546989,1.546989
"008539","32586",,2013,"Utilities","Utilities",,.6268598,,,,,,11.28883,25.829,,,0,,,,.0175041,,16.56322,7.083001,22209.52,1638.393,.0000135,1638.393,54,"MALE",659,6.49224,.0675016,.2517517,.0222211,.0156899,.048446,.0257527,.02362548,.0215079,-.0049848,.0215079,-.0050361,.0690694,-.012335,.0732076,.0206709,.3960615,.8479077,.8479077
"008542","09452",,2013,"Utilities","Utilities",,1.096696,,,,1,0,8.527503,1.553,,,0,,,,.0021543,,14.95383,6.474747,15592.93,2423.898,.0003739,-3031.621,68,"MALE",7853,8.968779,.061002,.3150571,.0010012,.0203667,.064185,.0257527,.00357389,.0405781,.0140853,.043806,.017262,.28791,.2065055,.0530752,.0005385,.132724,1.349744,1.349744
"008543","35355",31dec2013,2013,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys","Tobacco Products",,,,-.0008121,,,,10.45907,9,5,,.0086622,,,,.0044752,.5751,16.6766,7.083108,39360.94,11121.54,.0002072,7170.171,60,"MALE",593,6.386879,.003758,.4164491,.0910812,.1056542,.1361772,.0257527,.0172835,.1300955,0,.1300955,0,.2567514,.0194224,.0592581,-.002685,.427696,2.880624,2.880624
"008549","38529",31dec2013,2013,"Oil, Gas, and Coal Extraction and Products","Petroleum and Natural Gas",,,,.4219573,0,,,11.67892,18.4,,,.0047415,,,,-.0301041,.97241,16.80386,7.418581,34637.47,18528.34,7.01e-07,14852.5,51,"MALE",609,6.413459,.1316059,.1834876,.0552106,.0282406,.1387042,.0257527,.01589014,.0675775,.0243771,.0775558,.0343246,.1682686,.0728341,.1057121,.0621833,-.0571955,1.163502,1.163502
"008551","19333",31jan2014,2013,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys","Apparel",,-.1897357,,-.1560135,0,,,9.356653,33.2,,,0,,,,.1881948,.35112,16.69945,7.20786,64913,11190.51,.0000103,12588.36,55,"MALE",2895,7.971086,.0204864,.3429649,.0520776,.001062,.0390304,.0336342,.02448478,.0124,-.0745595,.0124,-.0745595,.0174588,-.0521494,.0144527,-.0221043,-.0565674,1.503174,1.395635
"008577","12291",,2013,"Utilities","Utilities",,-.3570611,,,,,,8.3822,1.795,,,0,,,,.0355832,,14.92298,6.736396,8918.253,1707.468,.0001704,937.0708,56,"MALE",3898,8.268476,.1444336,.3833845,.0018457,.0210928,.0564537,,.00896877,.0307688,.0042761,.0307688,.0042248,.1051588,.0237543,.0517383,-.0007984,.0575201,1.149264,1.166335
"008579","28305",28feb2014,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Retail",,,,-.0032109,,,0,6.68913,22.2,1,0,0,,,,.0831957,.38095,15.60716,7.130899,56412.98,-9578.655,.0045916,-11684.64,61,"MALE",2566,7.850493,.0999299,.0118215,.1576548,.026999,.18218,.0327721,.02696294,.1338078,.0692048,.1338078,.0664763,.0606922,.0253955,.0575744,.0084167,-.1064369,3.269812,2.758808
"008582","40612",31mar2014,2013,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys","Food Products",,-.3570611,,-.1151226,,,,6.6449,3.5,3,-.144461,0,,,,.0831251,.26339,,6.33269,12506.37,-21.61719,.0009771,-2866.986,53,"MALE",7759,8.956738,.0252948,.3001497,.0179995,0,.0477061,.0333366,.02286736,.0179215,-.0559591,.0179215,-.0505706,.0102812,-.0529412,.0407169,-.0024297,-.1070013,.9404028,.9346703
"008599","43433",31mar2014,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Business Services",,.3253115,,-.060101,,,,5.251724,.474,1,0,.2489804,,,,-.7065612,.26932,,5.991465,4718.653,1527.406,.001686,1301.394,48,"MALE",873,6.77308,.0210744,.0017549,.5215747,0,.0309332,.0333366,.09232526,-.0151654,-.0582635,.0895623,.0452546,.1688409,.1063781,.0567872,.0234794,-.3188705,1.924616,1.863177
"008605","10180",,2013,"Finance","Trading",,.0586113,,,,,,7.748528,1.026,,,0,,,,.0137993,,,6.476973,9169.47,1992.53,.0002435,-2049.195,55,"MALE",3653,8.203578,.0023622,.4990779,.1533826,0,.0273588,.0257527,.03462195,.0214951,.00566,.0196656,-.0040178,.0828525,-.0781622,.080141,.0487076,.5097317,.9284654,.9284654
"008606","44248",31dec2013,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Computers",,,,-.1040103,0,,,8.820656,16.1,,,.0285346,,,,-.1527622,.34423,15.03812,6.745236,9159.015,929.6697,.0004525,929.6697,52,"MALE",393,5.976351,.0203038,.4940852,.1386349,.0278766,.0733433,.0257527,.00834281,.0445513,-.0073893,.0210898,-.0308508,.036914,-.0150249,.0303353,-.0014845,.0937668,1.658537,1.658537
"008633","16111",31mar2014,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Electronic Equipment",,.7105225,,-.0339216,0,1,1,6.699273,3.379,1,0,.1035674,,,,.0694505,.35024,15.22276,6.55108,16853.44,715.0215,.0002446,-115.8042,54,"MALE",5565,8.624432,.0628037,0,.4131742,.021399,.1570826,.0333366,.01431846,.1384761,.1004858,.1384761,.1009317,.1373272,.0917702,.0592995,.0286964,.1508948,2.579648,2.474577
"008692","22943",31dec2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Construction Materials",,-.0250514,,-.0368322,,,,6.522872,.88,5,,0,,,,.0663527,.281,15.24029,6.613235,6284.568,896.5964,.0003757,1048.59,55,"MALE",2885,7.967627,.0347567,.4703569,.0849882,.0762171,.1411856,.0257527,.02664252,.1037147,.0567326,.1037147,.0502643,.1237636,.0685127,.0417142,.0113083,.079622,3.186335,3.186335
"008694","27916",,2013,"Utilities","Utilities",,-.7579843,,,,,,9.60562,5.025,,,0,,,,-.0279499,,15.35969,6.922644,7564.088,1122.978,.0000426,161.1161,56,"MALE",1766,7.477038,.0882274,.3607893,.0024246,.0181843,.0392645,.0257527,.0044627,.0074084,-.0190843,-.014278,-.0408221,-.0454351,-.1268395,-.0442707,-.0968074,.5109912,.8335612,.8335612
"008699","43686",30sep2013,2013,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing","Electrical Equipment",,-1.092635,,-.0936143,,,,6.27458,3.122,3,,.0126995,,,,-.087063,.25011,,7.213266,4797.309,2191.397,.0001309,2172.027,53,"MALE",406,6.008813,.1400802,.006811,.2029523,0,.0984248,.0281016,.03323279,.0792537,.0127111,.0792537,.0068361,.062709,-.0063376,.0573475,.0129729,.0159263,1.841418,1.712892
"008717","04714",31mar2014,2013,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing","Aircraft",,.2111875,,-.1274529,,,1,9.830164,29,4,,0,,,,.06662,.34331,16.08762,7.455877,139394,58576.4,.0000199,50747.87,57,"MALE",4260,8.357259,.0191004,.1921339,.0194232,.0009685,.1101905,.0333366,.01792171,.0946949,.045452,.0956096,.0463666,.1847962,.1298405,.048457,.0004269,-.1013435,2.438631,2.309517
"008762","30172",30jun2013,2013,"Chemicals and Allied Products","Consumer Goods",,.5632285,,-.111725,0,,,11.84412,121,6,,.0240355,,,,.003497,.48235,16.78615,8.499763,89398.1,67995.61,2.22e-06,63378.1,60,"MALE",1460,7.286876,.0287801,.2264995,.0427034,.0450586,.1026403,.0225877,.00616643,.0812276,.0150567,.0812276,.0150567,.1343995,.0732178,.0535779,.0098653,.0852829,2.044777,1.95774
"008789","03299",,2013,"Finance","Insurance",,1.378146,,,,,,11.13873,2.415,,,0,,,,.0051514,,15.80015,6.852066,38188.54,19797.71,.0000908,22396.25,61,"MALE",4413,8.392536,.0001689,.0441678,.0647784,.0008895,.0068928,.0257527,.00042839,.0057203,-.022861,.0057203,-.022861,.0998908,.0091863,.0988427,.0214163,.4806753,.9883136,.9883136
"008807","33392",,2013,"Utilities","Utilities",,1.930682,,,,,1,8.612541,1.924,,,0,,,,.008276,,,6.57845,8645.127,3858.802,.0001067,3348.899,54,"FEMALE",1401,7.245655,.0632774,.3444632,.0004605,.0098478,.0487101,.0257527,.01628651,.0183693,-.0081234,.0183693,-.0081747,.0727958,-.0086086,.052588,.0000514,.2795177,.8946263,.8946263
"008810","28439",,2013,"Utilities","Utilities",,-.3570611,,,,1,,10.38967,9.887,,,0,,,,.00575,,16.05629,6.996329,23017.41,8357.198,.0000393,3271.49,55,"MALE",2466,7.810758,.0864338,.2676035,.015159,.0223848,.0744419,.0257527,.0052081,.0382203,.0117275,.0382203,.0116762,.124699,.0432946,.076692,.0241553,.331359,.9229042,.9229042
"008823","24550",31dec2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Construction",,-.2733984,,.5209092,0,,,9.074995,3.843,,,0,,,,.098418,1,16.44947,7.090077,38133.88,13928.24,.000234,4396.672,47,"MALE",3836,8.252446,.0033087,.2507351,.1892623,.0065868,.303602,.0257527,.1764176,.2999855,.2484536,.2999855,.2484536,.4613209,.4228165,.337336,.278761,.1650293,1.357005,1.357005
"008850","24039",31dec2013,2013,"Oil, Gas, and Coal Extraction and Products","Petroleum and Natural Gas",,,,-.0818148,,,,6.370151,1.783,1,0,.0295834,,,,.0362392,.26332,,6.49916,16387.08,7456.983,.0005502,4453.241,55,"MALE",1914,7.557473,.0195824,.0320399,.1172515,.0224413,.1234674,.0257527,.02270318,.0964468,.0532464,.0964468,.0532157,.0772407,-.0181938,.0553964,.0118676,.0197966,2.154622,2.154622
"008858","09005",31mar2014,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Computers",,,,-.0159994,,,,6.098205,2.697,5,,.0933822,,,,-.0349662,.31561,,6.383346,885.2447,577.0735,.0000409,530.9578,62,"MALE",2053,7.627544,.0178269,0,.2654755,.095428,.0998005,.0333366,.04633871,.0352314,-.0167092,.0352314,-.0167092,.0352623,-.0166766,.0154289,-.016391,.0407017,3.185891,2.620434
"008867","31996",31mar2014,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Computers",,1.180359,,-.0630779,,,,5.891086,1.29,1,0,.1163758,,,,-.0951,.28191,14.73328,6.39693,3670.208,566.8135,,496.9893,52,"MALE",1095,6.999423,.016465,.5631181,.2816074,0,-.0051382,.0333366,.08187776,-.0593536,-.1112942,-.0593536,-.1112942,-.0388202,-.0907592,-.0702913,-.1021111,.3931625,2.072123,2.085966
"008873","41851",,2013,"Utilities","Utilities",,-.3570611,,,0,,,8.307533,1.725,,,0,,,,.0298695,,15.28789,6.644766,7461.429,1522.592,.0001412,-284.7061,60,"MALE",1280,7.155396,.0985127,.3853686,.0039464,.0307328,.087808,.0257527,.01357977,.0397603,.0132675,.0397603,.0132162,.1321311,.0507267,.0400442,-.0124924,.0999979,1.52279,1.52279
"008898","23614",,2013,"Finance","Trading",,.142274,,,,,,10.05131,10.15,,,0,,,,.0291596,,15.38038,8.200433,12635.21,10029.26,.0000465,6477.849,58,"MALE",1248,7.130098,.0031432,.0803546,.3233386,.0033731,.0186971,.0281016,.00329322,.0158351,0,.0158351,-.0078483,.0802698,-.0807448,.0631354,.031702,.3226979,1.156152,1.092832
"008901","57077",31dec2013,2013,"Oil, Gas, and Coal Extraction and Products","Petroleum and Natural Gas",,,,-.0139639,,,,7.232632,3.9,3,,0,,,,-.060363,.365,14.9217,6.802395,48391.76,17780.04,.0026872,9612.186,68,"MALE",3906,8.270525,.145738,.0385155,.0062868,.0634378,.2762527,.0257527,.07912258,.1206011,.0774007,.1206011,.07737,.0896567,-.0057778,.0426962,-.0008326,-.2307333,3.013948,3.013948
"008902","08743",31may2014,2013,"Chemicals and Allied Products","Chemicals",,.1449151,,-.1166205,0,1,1,8.384431,10.848,3,,.0124761,,,,.0673356,.29293,15.80281,6.824374,83294.68,34766.04,.0007862,27691.71,53,"MALE",4250,8.35491,.0214217,.3087059,.0924473,.0287192,.0864256,.0213497,.01791212,.0666139,-.0031717,.0666139,-.0049926,.0666445,-.0169768,.0508112,.0006213,.1398113,1.936253,1.983738
"008958","49983",31jan2014,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Measuring and Control Equipment",,-.841647,,-.0315126,0,1,,5.709827,1.286,5,,.0419989,,,,-.0380957,.27144,,6.234411,8470.953,4029.424,.0003874,3882.997,49,"MALE",1260,7.13966,.1017199,0,.1763872,.0578658,.1891796,.0336342,.02763553,.1421481,.0830115,.1421481,.0830115,.1087041,.0177059,.0314546,0,-.3825209,5.119926,4.674647
"008972","03114",31dec2013,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Electronic Equipment",,.5458382,,.1000676,,1,1,10.16458,63,5,,.0196153,,,,-.0272654,.54928,16.65729,7.288556,81802.74,31895.61,.0000687,24892.6,64,"MALE",3836,8.252446,.0107829,.1823083,.1654793,.0271884,.0915393,.0257527,.00430091,.0744021,.0364118,.0768668,.0393224,.0841981,.0386411,.0699733,.0393702,.2332727,1.661114,1.661114
"009016","29335",31dec2013,2013,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing","Electrical Equipment",,,,-.0971929,0,,,8.2007,22.9,2,-.2876292,.0091417,,,,-.0195416,.27535,,6.829794,16717.38,2902.132,.0000287,506.8024,52,"MALE",974,6.882438,.024976,.2106217,.127899,.0097708,.0682037,.0257527,.00962275,.0329354,-.0336072,.0329354,-.0394822,.0387634,-.0302832,.0360927,-.0082818,-.0055858,1.309667,1.309667
"009023","44921",30jun2013,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Personal Services",,1.512369,,-.1668023,,,,7.237413,50,,,0,,,,-.1834358,.23528,,7.530697,8796.568,1896.853,.0001577,1896.853,56,"MALE",333,5.811141,.0761292,.1256893,.1639621,.0098584,.0676422,.0225877,.03426519,.0029961,-.0267732,.0209954,-.0124452,.0144617,-.0297946,.0313954,-.0087217,-.2466973,.9481499,1.025939
"009155","22154",28feb2014,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Retail",,.5458382,,.3173763,0,,,8.845758,89,1,0,0,,,,.0193164,.7874,,6.942157,86959.78,96986.14,,86460.45,51,"MALE",1345,7.204893,.0480743,.8289776,.0210812,0,.0940485,.0327721,.04600353,.0359134,-.0286895,.0359134,-.0314181,.0097708,-.0255259,.0389644,-.0101933,.2576576,2.012062,2.226052
"009203","17969",30sep2013,2013,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing","Electrical Equipment",,-.2733984,,-.049513,0,1,,8.673273,22,3,,.0410428,,,,.0158266,.35976,15.65629,7.049614,108026.3,65788.34,.0001958,62442.19,62,"MALE",3526,8.168203,.0250145,.1854875,.26924,.0472744,.1542449,.0281016,.03286425,.1294015,.0628589,.1294015,.056984,.1190667,.0500201,.0509157,.0065411,.2237703,3.365761,3.099111
"009216","42635",31dec2013,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Electronic Equipment",,.9256995,,-.0404161,,,,6.692746,2.5,4,-1.22933,.040273,,,,.0480091,.25757,,6.195982,2797.981,1043.119,.0000252,509.8127,53,"MALE",820,6.710523,.020903,.1060327,.2379119,0,.0793643,.0257527,.09703075,.0466924,.0087021,.0468189,.0092744,.0702554,.0246984,.0343881,.003785,.1275274,1.652767,1.652767
"009225","04889",31dec2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Business Services",,.7794361,,-.0782492,,,,6.605591,10.649,1,0,0,,,,.0899127,.28321,14.90984,6.907755,60701.04,19365.42,.0044059,-903.4858,68,"MALE",4543,8.421563,.025205,0,.1599206,.088821,.2203697,.0257527,.00597764,.1668387,.1237406,.1668387,.122531,.092218,.0297552,.027914,-.0053939,.1764627,6.384029,6.384029
"009248","07208",31jan2014,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Retail",,-1.219021,,.2786068,,1,,8.26791,66.3,1,0,0,,,,.130694,.72426,15.64505,7.169994,18050.56,5570.122,.0001009,5159.668,62,"MALE",6361,8.758098,.1412737,.0384932,.1169956,.028331,.2677622,.0336342,.02190606,.2148698,.1502668,.2148698,.1475383,.0818451,.0465483,.0577716,.0086139,.2712696,4.573547,4.189075
"009256","43933",,2013,"Finance","Trading",,,,,,,,7.61061,.269,,,0,,,,.0046353,,,7.661527,15045.04,8829.664,.0005342,8776.152,48,"MALE",729,6.593045,0,.720247,.0302351,.0127853,,.0257527,,-.0225708,-.0384059,-.0271081,-.0507915,-.224282,-.3852966,-.0496919,-.0811253,-.221732,1.320137,1.320137
"009258","19189",31dec2013,2013,"Oil, Gas, and Coal Extraction and Products","Petroleum and Natural Gas",,.3892125,,-.0953864,,,,8.984162,3.499,1,-5.96e-08,0,,,,.0234055,.30648,15.81565,7.146923,19544.14,3846.979,.000043,-999.356,64,"MALE",1825,7.509883,.0761446,.2518506,.1370207,0,.0656469,.0257527,.02095366,.031668,-.0115324,.031668,-.0115632,.1599307,.0644962,.0574953,.0139665,-.3642967,.8833426,.8833426
"009273","43374",,2013,"Finance","Trading",,-.2429371,,,,,,7.974306,.021,,,0,,,,.0090075,,15.18362,7.094235,11376.46,-6902.709,.0000879,-8889.249,51,"MALE",2556,7.84659,.108167,.104037,.2285566,.0165203,.0530654,.0225877,.01836391,.023802,.0079669,.023802,.0001186,.2390984,.0780838,.0253407,-.0060927,.1646553,1.159889,1.070827
"009284","02809",30sep2013,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Retail",,-.7579843,,.0572985,,1,,7.607499,25.8,1,-5.96e-08,0,,,,.0866525,.45831,,6.620073,16882.6,4789.828,.0002617,2574.098,58,"MALE",6085,8.713746,.0947315,.1060377,.0931892,.0270276,.1282696,.0281016,.00658796,.0541317,-.0104712,.0535913,-.0137402,.0229077,-.0123891,.0443473,-.0048104,.0106134,1.647631,1.6437
